name,date,cases
Danbury,2020-06-01,1805
Darien,2020-06-01,206
Deep River,2020-06-01,13
Derby,2020-06-01,160
Durham,2020-06-01,33
East Granby,2020-06-01,9
East Haddam,2020-06-01,17
East Hampton,2020-06-01,43
East Hartford,2020-06-01,802
East Haven,2020-06-01,388
East Lyme,2020-06-01,143
East Windsor,2020-06-01,149
Eastford,2020-06-01,8
Easton,2020-06-01,31
Ellington,2020-06-01,59
Enfield,2020-06-01,431
Essex,2020-06-01,24
Fairfield,2020-06-01,614
Farmington,2020-06-01,194
Franklin,2020-06-01,5
Glastonbury,2020-06-01,275
Goshen,2020-06-01,8
Granby,2020-06-01,21
Greenwich,2020-06-01,793
Griswold,2020-06-01,26
Groton,2020-06-01,93
Guilford,2020-06-01,97
Haddam,2020-06-01,31
Hamden,2020-06-01,968
Hampton,2020-06-01,2
Hartford,2020-06-01,2313
Hartland,2020-06-01,6
Harwinton,2020-06-01,28
Hebron,2020-06-01,24
Kent,2020-06-01,8
Killingly,2020-06-01,29
Killingworth,2020-06-01,14
Lebanon,2020-06-01,23
Ledyard,2020-06-01,21
Lisbon,2020-06-01,9
Litchfield,2020-06-01,37
Lyme,2020-06-01,2
Madison,2020-06-01,140
Manchester,2020-06-01,646
Mansfield,2020-06-01,29
Marlborough,2020-06-01,81
Meriden,2020-06-01,790
Middlebury,2020-06-01,42
Middlefield,2020-06-01,18
Middletown,2020-06-01,565
Milford,2020-06-01,631
Monroe,2020-06-01,106
Montville,2020-06-01,251
Morris,2020-06-01,14
Naugatuck,2020-06-01,370
New Britain,2020-06-01,979
New Canaan,2020-06-01,171
New Fairfield,2020-06-01,108
New Hartford,2020-06-01,25
New Haven,2020-06-01,2476
New London,2020-06-01,137
New Milford,2020-06-01,270
Newington,2020-06-01,378
Newtown,2020-06-01,216
Norfolk,2020-06-01,11
North Branford,2020-06-01,82
North Canaan,2020-06-01,6
North Haven,2020-06-01,247
North Stonington,2020-06-01,12
Norwalk,2020-06-01,2003
Norwich,2020-06-01,93
Old Lyme,2020-06-01,16
Old Saybrook,2020-06-01,82
Orange,2020-06-01,111
Oxford,2020-06-01,76
Plainfield,2020-06-01,31
Plainville,2020-06-01,147
Plymouth,2020-06-01,70
Pomfret,2020-06-01,14
Portland,2020-06-01,62
Preston,2020-06-01,14
Prospect,2020-06-01,54
Putnam,2020-06-01,26
Redding,2020-06-01,71
Ridgefield,2020-06-01,212
Rocky Hill,2020-06-01,392
Roxbury,2020-06-01,7
Salem,2020-06-01,4
Salisbury,2020-06-01,11
Scotland,2020-06-01,0
Seymour,2020-06-01,226
Sharon,2020-06-01,15
Shelton,2020-06-01,597
Sherman,2020-06-01,14
Simsbury,2020-06-01,109
Somers,2020-06-01,286
South Windsor,2020-06-01,146
Southbury,2020-06-01,174
Southington,2020-06-01,318
Sprague,2020-06-01,4
Stafford,2020-06-01,109
Stamford,2020-06-01,3128
Sterling,2020-06-01,2
Stonington,2020-06-01,32
Stratford,2020-06-01,815
Suffield,2020-06-01,120
Thomaston,2020-06-01,54
Thompson,2020-06-01,34
Tolland,2020-06-01,47
Torrington,2020-06-01,523
Trumbull,2020-06-01,526
Union,2020-06-01,5
Vernon,2020-06-01,181
Voluntown,2020-06-01,9
Wallingford,2020-06-01,450
Warren,2020-06-01,4
Washington,2020-06-01,21
Waterbury,2020-06-01,1915
Waterford,2020-06-01,157
Watertown,2020-06-01,142
West Hartford,2020-06-01,669
West Haven,2020-06-01,1037
Westbrook,2020-06-01,30
Weston,2020-06-01,63
Westport,2020-06-01,291
Wethersfield,2020-06-01,249
Willington,2020-06-01,13
Wilton,2020-06-01,203
Winchester,2020-06-01,50
Windham,2020-06-01,181
Windsor,2020-06-01,555
Windsor Locks,2020-06-01,112
Wolcott,2020-06-01,99
Woodbridge,2020-06-01,145
Woodbury,2020-06-01,43
Woodstock,2020-06-01,13
Andover,2020-06-02,9
Ansonia,2020-06-02,261
Ashford,2020-06-02,15
Avon,2020-06-02,121
Barkhamsted,2020-06-02,25
Beacon Falls,2020-06-02,46
Berlin,2020-06-02,152
Bethany,2020-06-02,33
Bethel,2020-06-02,245
Bethlehem,2020-06-02,12
Bloomfield,2020-06-02,486
Bolton,2020-06-02,22
Bozrah,2020-06-02,7
Branford,2020-06-02,321
Bridgeport,2020-06-02,3408
Bridgewater,2020-06-02,8
Bristol,2020-06-02,562
Brookfield,2020-06-02,156
Brooklyn,2020-06-02,23
Burlington,2020-06-02,24
Canaan,2020-06-02,0
Canterbury,2020-06-02,12
Canton,2020-06-02,92
Chaplin,2020-06-02,3
Cheshire,2020-06-02,185
Chester,2020-06-02,46
Clinton,2020-06-02,53
Colchester,2020-06-02,36
Colebrook,2020-06-02,3
Columbia,2020-06-02,22
Cornwall,2020-06-02,6
Coventry,2020-06-02,41
Cromwell,2020-06-02,123
Danbury,2020-06-02,1805
Darien,2020-06-02,206
Deep River,2020-06-02,13
Derby,2020-06-02,161
Durham,2020-06-02,32
East Granby,2020-06-02,9
East Haddam,2020-06-02,17
East Hampton,2020-06-02,43
East Hartford,2020-06-02,809
East Haven,2020-06-02,389
East Lyme,2020-06-02,144
East Windsor,2020-06-02,149
Eastford,2020-06-02,8
Easton,2020-06-02,31
Ellington,2020-06-02,61
Enfield,2020-06-02,430
Essex,2020-06-02,24
Fairfield,2020-06-02,613
Farmington,2020-06-02,194
Franklin,2020-06-02,5
Glastonbury,2020-06-02,278
Goshen,2020-06-02,7
Granby,2020-06-02,20
Greenwich,2020-06-02,793
Griswold,2020-06-02,29
Groton,2020-06-02,92
Guilford,2020-06-02,97
Haddam,2020-06-02,30
Hamden,2020-06-02,971
Hampton,2020-06-02,2
Hartford,2020-06-02,2329
Hartland,2020-06-02,6
Harwinton,2020-06-02,28
Hebron,2020-06-02,25
Kent,2020-06-02,8
Killingly,2020-06-02,29
Killingworth,2020-06-02,14
Lebanon,2020-06-02,23
Ledyard,2020-06-02,21
Lisbon,2020-06-02,9
Litchfield,2020-06-02,36
Lyme,2020-06-02,2
Madison,2020-06-02,140
Manchester,2020-06-02,647
Mansfield,2020-06-02,31
Marlborough,2020-06-02,81
Meriden,2020-06-02,795
Middlebury,2020-06-02,43
Middlefield,2020-06-02,17
Middletown,2020-06-02,573
Milford,2020-06-02,628
Monroe,2020-06-02,106
Montville,2020-06-02,252
Morris,2020-06-02,15
Naugatuck,2020-06-02,372
New Britain,2020-06-02,986
New Canaan,2020-06-02,172
New Fairfield,2020-06-02,108
New Hartford,2020-06-02,25
New Haven,2020-06-02,2477
New London,2020-06-02,137
New Milford,2020-06-02,271
Newington,2020-06-02,379
Newtown,2020-06-02,217
Norfolk,2020-06-02,12
North Branford,2020-06-02,83
North Canaan,2020-06-02,6
North Haven,2020-06-02,256
North Stonington,2020-06-02,12
Norwalk,2020-06-02,2004
Norwich,2020-06-02,94
Old Lyme,2020-06-02,17
Old Saybrook,2020-06-02,82
Orange,2020-06-02,111
Oxford,2020-06-02,76
Plainfield,2020-06-02,31
Plainville,2020-06-02,149
Plymouth,2020-06-02,70
Pomfret,2020-06-02,13
Portland,2020-06-02,62
Preston,2020-06-02,13
Prospect,2020-06-02,55
Putnam,2020-06-02,26
Redding,2020-06-02,70
Ridgefield,2020-06-02,213
Rocky Hill,2020-06-02,394
Roxbury,2020-06-02,7
Salem,2020-06-02,4
Salisbury,2020-06-02,11
Scotland,2020-06-02,0
Seymour,2020-06-02,224
Sharon,2020-06-02,16
Shelton,2020-06-02,597
Sherman,2020-06-02,14
Simsbury,2020-06-02,109
Somers,2020-06-02,289
South Windsor,2020-06-02,148
Southbury,2020-06-02,175
Southington,2020-06-02,325
Sprague,2020-06-02,4
Stafford,2020-06-02,108
Stamford,2020-06-02,3128
Sterling,2020-06-02,2
Stonington,2020-06-02,32
Stratford,2020-06-02,818
Suffield,2020-06-02,119
Thomaston,2020-06-02,54
Thompson,2020-06-02,34
Tolland,2020-06-02,47
Torrington,2020-06-02,526
Trumbull,2020-06-02,526
Union,2020-06-02,5
Vernon,2020-06-02,183
Voluntown,2020-06-02,9
Wallingford,2020-06-02,451
Warren,2020-06-02,4
Washington,2020-06-02,21
Waterbury,2020-06-02,1915
Waterford,2020-06-02,158
Watertown,2020-06-02,140
West Hartford,2020-06-02,673
West Haven,2020-06-02,1038
Westbrook,2020-06-02,32
Weston,2020-06-02,63
Westport,2020-06-02,292
Wethersfield,2020-06-02,248
Willington,2020-06-02,13
Wilton,2020-06-02,204
Winchester,2020-06-02,49
Windham,2020-06-02,181
Windsor,2020-06-02,558
Windsor Locks,2020-06-02,116
Wolcott,2020-06-02,101
Woodbridge,2020-06-02,144
Woodbury,2020-06-02,44
Woodstock,2020-06-02,13
Andover,2020-06-03,9
Ansonia,2020-06-03,263
Ashford,2020-06-03,15
Avon,2020-06-03,122
Barkhamsted,2020-06-03,25
Beacon Falls,2020-06-03,46
Berlin,2020-06-03,152
Bethany,2020-06-03,33
Bethel,2020-06-03,248
Bethlehem,2020-06-03,12
Bloomfield,2020-06-03,488
Bolton,2020-06-03,22
Bozrah,2020-06-03,7
Branford,2020-06-03,322
Bridgeport,2020-06-03,3430
Bridgewater,2020-06-03,8
Bristol,2020-06-03,564
Brookfield,2020-06-03,156
Brooklyn,2020-06-03,23
Burlington,2020-06-03,24
Canaan,2020-06-03,0
Canterbury,2020-06-03,12
Canton,2020-06-03,92
Chaplin,2020-06-03,3
Cheshire,2020-06-03,186
Chester,2020-06-03,46
Clinton,2020-06-03,53
Colchester,2020-06-03,36
Colebrook,2020-06-03,3
Columbia,2020-06-03,22
Cornwall,2020-06-03,6
Coventry,2020-06-03,41
Cromwell,2020-06-03,123
Danbury,2020-06-03,1809
Darien,2020-06-03,206
Deep River,2020-06-03,13
Derby,2020-06-03,162
Durham,2020-06-03,32
East Granby,2020-06-03,9
East Haddam,2020-06-03,18
East Hampton,2020-06-03,45
East Hartford,2020-06-03,815
East Haven,2020-06-03,390
East Lyme,2020-06-03,144
East Windsor,2020-06-03,151
Eastford,2020-06-03,8
Easton,2020-06-03,31
Ellington,2020-06-03,62
Enfield,2020-06-03,430
Essex,2020-06-03,25
Fairfield,2020-06-03,614
Farmington,2020-06-03,195
Franklin,2020-06-03,5
Glastonbury,2020-06-03,277
Goshen,2020-06-03,8
Granby,2020-06-03,20
Greenwich,2020-06-03,800
Griswold,2020-06-03,29
Groton,2020-06-03,94
Guilford,2020-06-03,97
Haddam,2020-06-03,30
Hamden,2020-06-03,973
Hampton,2020-06-03,2
Hartford,2020-06-03,2333
Hartland,2020-06-03,6
Harwinton,2020-06-03,28
Hebron,2020-06-03,26
Kent,2020-06-03,8
Killingly,2020-06-03,29
Killingworth,2020-06-03,14
Lebanon,2020-06-03,23
Ledyard,2020-06-03,21
Lisbon,2020-06-03,9
Litchfield,2020-06-03,35
Lyme,2020-06-03,2
Madison,2020-06-03,140
Manchester,2020-06-03,651
Mansfield,2020-06-03,30
Marlborough,2020-06-03,83
Meriden,2020-06-03,797
Middlebury,2020-06-03,43
Middlefield,2020-06-03,17
Middletown,2020-06-03,574
Milford,2020-06-03,630
Monroe,2020-06-03,106
Montville,2020-06-03,252
Morris,2020-06-03,14
Naugatuck,2020-06-03,374
New Britain,2020-06-03,992
New Canaan,2020-06-03,172
New Fairfield,2020-06-03,108
New Hartford,2020-06-03,25
New Haven,2020-06-03,2487
New London,2020-06-03,139
New Milford,2020-06-03,271
Newington,2020-06-03,380
Newtown,2020-06-03,220
Norfolk,2020-06-03,12
North Branford,2020-06-03,83
North Canaan,2020-06-03,6
North Haven,2020-06-03,255
North Stonington,2020-06-03,12
Norwalk,2020-06-03,2008
Norwich,2020-06-03,94
Old Lyme,2020-06-03,17
Old Saybrook,2020-06-03,85
Orange,2020-06-03,111
Oxford,2020-06-03,76
Plainfield,2020-06-03,31
Plainville,2020-06-03,159
Plymouth,2020-06-03,70
Pomfret,2020-06-03,13
Portland,2020-06-03,63
Preston,2020-06-03,13
Prospect,2020-06-03,55
Putnam,2020-06-03,26
Redding,2020-06-03,69
Ridgefield,2020-06-03,213
Rocky Hill,2020-06-03,396
Roxbury,2020-06-03,7
Salem,2020-06-03,4
Salisbury,2020-06-03,11
Scotland,2020-06-03,0
Seymour,2020-06-03,224
Sharon,2020-06-03,14
Shelton,2020-06-03,597
Sherman,2020-06-03,14
Simsbury,2020-06-03,110
Somers,2020-06-03,289
South Windsor,2020-06-03,147
Southbury,2020-06-03,175
Southington,2020-06-03,324
Sprague,2020-06-03,4
Stafford,2020-06-03,109
Stamford,2020-06-03,3136
Sterling,2020-06-03,2
Stonington,2020-06-03,31
Stratford,2020-06-03,816
Suffield,2020-06-03,120
Thomaston,2020-06-03,54
Thompson,2020-06-03,34
Tolland,2020-06-03,47
Torrington,2020-06-03,531
Trumbull,2020-06-03,530
Union,2020-06-03,5
Vernon,2020-06-03,184
Voluntown,2020-06-03,9
Wallingford,2020-06-03,453
Warren,2020-06-03,4
Washington,2020-06-03,21
Waterbury,2020-06-03,1922
Waterford,2020-06-03,159
Watertown,2020-06-03,141
West Hartford,2020-06-03,673
West Haven,2020-06-03,1039
Westbrook,2020-06-03,33
Weston,2020-06-03,63
Westport,2020-06-03,293
Wethersfield,2020-06-03,248
Willington,2020-06-03,13
Wilton,2020-06-03,204
Winchester,2020-06-03,48
Windham,2020-06-03,186
Windsor,2020-06-03,559
Windsor Locks,2020-06-03,116
Wolcott,2020-06-03,102
Woodbridge,2020-06-03,144
Woodbury,2020-06-03,44
Woodstock,2020-06-03,13
Andover,2020-06-04,9
Ansonia,2020-06-04,265
Ashford,2020-06-04,15
Avon,2020-06-04,123
Barkhamsted,2020-06-04,25
Beacon Falls,2020-06-04,47
Berlin,2020-06-04,153
Bethany,2020-06-04,33
Bethel,2020-06-04,248
Bethlehem,2020-06-04,12
Bloomfield,2020-06-04,486
Bolton,2020-06-04,22
Bozrah,2020-06-04,7
Branford,2020-06-04,325
Bridgeport,2020-06-04,3471
Bridgewater,2020-06-04,8
Bristol,2020-06-04,567
Brookfield,2020-06-04,156
Brooklyn,2020-06-04,23
Burlington,2020-06-04,24
Canaan,2020-06-04,0
Canterbury,2020-06-04,14
Canton,2020-06-04,92
Chaplin,2020-06-04,3
Cheshire,2020-06-04,187
Chester,2020-06-04,45
Clinton,2020-06-04,53
Colchester,2020-06-04,36
Colebrook,2020-06-04,3
Columbia,2020-06-04,22
Cornwall,2020-06-04,6
Coventry,2020-06-04,41
Cromwell,2020-06-04,123
Danbury,2020-06-04,1816
Darien,2020-06-04,206
Deep River,2020-06-04,13
Derby,2020-06-04,162
Durham,2020-06-04,33
East Granby,2020-06-04,9
East Haddam,2020-06-04,18
East Hampton,2020-06-04,45
East Hartford,2020-06-04,819
East Haven,2020-06-04,391
East Lyme,2020-06-04,145
East Windsor,2020-06-04,154
Eastford,2020-06-04,8
Easton,2020-06-04,31
Ellington,2020-06-04,62
Enfield,2020-06-04,431
Essex,2020-06-04,25
Fairfield,2020-06-04,615
Farmington,2020-06-04,194
Franklin,2020-06-04,5
Glastonbury,2020-06-04,277
Goshen,2020-06-04,8
Granby,2020-06-04,20
Greenwich,2020-06-04,801
Griswold,2020-06-04,29
Groton,2020-06-04,94
Guilford,2020-06-04,98
Haddam,2020-06-04,30
Hamden,2020-06-04,974
Hampton,2020-06-04,2
Hartford,2020-06-04,2349
Hartland,2020-06-04,6
Harwinton,2020-06-04,28
Hebron,2020-06-04,26
Kent,2020-06-04,8
Killingly,2020-06-04,29
Killingworth,2020-06-04,14
Lebanon,2020-06-04,23
Ledyard,2020-06-04,21
Lisbon,2020-06-04,9
Litchfield,2020-06-04,35
Lyme,2020-06-04,2
Madison,2020-06-04,140
Manchester,2020-06-04,655
Mansfield,2020-06-04,30
Marlborough,2020-06-04,83
Meriden,2020-06-04,807
Middlebury,2020-06-04,44
Middlefield,2020-06-04,17
Middletown,2020-06-04,572
Milford,2020-06-04,638
Monroe,2020-06-04,106
Montville,2020-06-04,253
Morris,2020-06-04,14
Naugatuck,2020-06-04,378
New Britain,2020-06-04,993
New Canaan,2020-06-04,172
New Fairfield,2020-06-04,108
New Hartford,2020-06-04,24
New Haven,2020-06-04,2526
New London,2020-06-04,140
New Milford,2020-06-04,272
Newington,2020-06-04,382
Newtown,2020-06-04,223
Norfolk,2020-06-04,12
North Branford,2020-06-04,83
North Canaan,2020-06-04,6
North Haven,2020-06-04,254
North Stonington,2020-06-04,13
Norwalk,2020-06-04,2013
Norwich,2020-06-04,94
Old Lyme,2020-06-04,17
Old Saybrook,2020-06-04,90
Orange,2020-06-04,111
Oxford,2020-06-04,78
Plainfield,2020-06-04,31
Plainville,2020-06-04,159
Plymouth,2020-06-04,70
Pomfret,2020-06-04,13
Portland,2020-06-04,64
Preston,2020-06-04,13
Prospect,2020-06-04,55
Putnam,2020-06-04,26
Redding,2020-06-04,69
Ridgefield,2020-06-04,213
Rocky Hill,2020-06-04,403
Roxbury,2020-06-04,7
Salem,2020-06-04,4
Salisbury,2020-06-04,11
Scotland,2020-06-04,0
Seymour,2020-06-04,223
Sharon,2020-06-04,14
Shelton,2020-06-04,599
Sherman,2020-06-04,14
Simsbury,2020-06-04,110
Somers,2020-06-04,289
South Windsor,2020-06-04,147
Southbury,2020-06-04,186
Southington,2020-06-04,323
Sprague,2020-06-04,4
Stafford,2020-06-04,109
Stamford,2020-06-04,3139
Sterling,2020-06-04,2
Stonington,2020-06-04,31
Stratford,2020-06-04,821
Suffield,2020-06-04,120
Thomaston,2020-06-04,55
Thompson,2020-06-04,34
Tolland,2020-06-04,47
Torrington,2020-06-04,531
Trumbull,2020-06-04,530
Union,2020-06-04,5
Vernon,2020-06-04,184
Voluntown,2020-06-04,9
Wallingford,2020-06-04,456
Warren,2020-06-04,4
Washington,2020-06-04,21
Waterbury,2020-06-04,1924
Waterford,2020-06-04,159
Watertown,2020-06-04,142
West Hartford,2020-06-04,674
West Haven,2020-06-04,1041
Westbrook,2020-06-04,28
Weston,2020-06-04,63
Westport,2020-06-04,296
Wethersfield,2020-06-04,248
Willington,2020-06-04,13
Wilton,2020-06-04,204
Winchester,2020-06-04,49
Windham,2020-06-04,192
Windsor,2020-06-04,560
Windsor Locks,2020-06-04,116
Wolcott,2020-06-04,102
Woodbridge,2020-06-04,145
Woodbury,2020-06-04,44
Woodstock,2020-06-04,13
Andover,2020-06-05,9
Ansonia,2020-06-05,266
Ashford,2020-06-05,15
Avon,2020-06-05,123
Barkhamsted,2020-06-05,25
Beacon Falls,2020-06-05,50
Berlin,2020-06-05,154
Bethany,2020-06-05,35
Bethel,2020-06-05,249
Bethlehem,2020-06-05,12
Bloomfield,2020-06-05,486
Bolton,2020-06-05,21
Bozrah,2020-06-05,7
Branford,2020-06-05,331
Bridgeport,2020-06-05,3513
Bridgewater,2020-06-05,8
Bristol,2020-06-05,571
Brookfield,2020-06-05,156
Brooklyn,2020-06-05,23
Burlington,2020-06-05,24
Canaan,2020-06-05,0
Canterbury,2020-06-05,14
Canton,2020-06-05,92
Chaplin,2020-06-05,3
Cheshire,2020-06-05,190
Chester,2020-06-05,45
Clinton,2020-06-05,53
Colchester,2020-06-05,36
Colebrook,2020-06-05,3
Columbia,2020-06-05,23
Cornwall,2020-06-05,6
Coventry,2020-06-05,42
Cromwell,2020-06-05,122
Danbury,2020-06-05,1837
Darien,2020-06-05,205
Deep River,2020-06-05,13
Derby,2020-06-05,162
Durham,2020-06-05,34
East Granby,2020-06-05,9
East Haddam,2020-06-05,18
East Hampton,2020-06-05,44
East Hartford,2020-06-05,819
East Haven,2020-06-05,400
East Lyme,2020-06-05,145
East Windsor,2020-06-05,156
Eastford,2020-06-05,8
Easton,2020-06-05,31
Ellington,2020-06-05,62
Enfield,2020-06-05,434
Essex,2020-06-05,25
Fairfield,2020-06-05,623
Farmington,2020-06-05,195
Franklin,2020-06-05,5
Glastonbury,2020-06-05,281
Goshen,2020-06-05,8
Granby,2020-06-05,20
Greenwich,2020-06-05,802
Griswold,2020-06-05,29
Groton,2020-06-05,94
Guilford,2020-06-05,99
Haddam,2020-06-05,30
Hamden,2020-06-05,979
Hampton,2020-06-05,2
Hartford,2020-06-05,2383
Hartland,2020-06-05,6
Harwinton,2020-06-05,28
Hebron,2020-06-05,26
Kent,2020-06-05,8
Killingly,2020-06-05,29
Killingworth,2020-06-05,14
Lebanon,2020-06-05,23
Ledyard,2020-06-05,21
Lisbon,2020-06-05,9
Litchfield,2020-06-05,35
Lyme,2020-06-05,2
Madison,2020-06-05,141
Manchester,2020-06-05,657
Mansfield,2020-06-05,30
Marlborough,2020-06-05,83
Meriden,2020-06-05,821
Middlebury,2020-06-05,44
Middlefield,2020-06-05,17
Middletown,2020-06-05,576
Milford,2020-06-05,643
Monroe,2020-06-05,106
Montville,2020-06-05,255
Morris,2020-06-05,14
Naugatuck,2020-06-05,380
New Britain,2020-06-05,997
New Canaan,2020-06-05,173
New Fairfield,2020-06-05,108
New Hartford,2020-06-05,24
New Haven,2020-06-05,2582
New London,2020-06-05,140
New Milford,2020-06-05,273
Newington,2020-06-05,383
Newtown,2020-06-05,225
Norfolk,2020-06-05,12
North Branford,2020-06-05,83
North Canaan,2020-06-05,6
North Haven,2020-06-05,254
North Stonington,2020-06-05,13
Norwalk,2020-06-05,2027
Norwich,2020-06-05,94
Old Lyme,2020-06-05,18
Old Saybrook,2020-06-05,91
Orange,2020-06-05,115
Oxford,2020-06-05,78
Plainfield,2020-06-05,32
Plainville,2020-06-05,160
Plymouth,2020-06-05,70
Pomfret,2020-06-05,13
Portland,2020-06-05,64
Preston,2020-06-05,13
Prospect,2020-06-05,55
Putnam,2020-06-05,26
Redding,2020-06-05,69
Ridgefield,2020-06-05,213
Rocky Hill,2020-06-05,403
Roxbury,2020-06-05,7
Salem,2020-06-05,4
Salisbury,2020-06-05,11
Scotland,2020-06-05,0
Seymour,2020-06-05,224
Sharon,2020-06-05,14
Shelton,2020-06-05,601
Sherman,2020-06-05,14
Simsbury,2020-06-05,110
Somers,2020-06-05,289
South Windsor,2020-06-05,149
Southbury,2020-06-05,187
Southington,2020-06-05,323
Sprague,2020-06-05,4
Stafford,2020-06-05,110
Stamford,2020-06-05,3143
Sterling,2020-06-05,2
Stonington,2020-06-05,32
Stratford,2020-06-05,830
Suffield,2020-06-05,128
Thomaston,2020-06-05,55
Thompson,2020-06-05,35
Tolland,2020-06-05,47
Torrington,2020-06-05,531
Trumbull,2020-06-05,531
Union,2020-06-05,5
Vernon,2020-06-05,187
Voluntown,2020-06-05,9
Wallingford,2020-06-05,460
Warren,2020-06-05,4
Washington,2020-06-05,21
Waterbury,2020-06-05,1946
Waterford,2020-06-05,159
Watertown,2020-06-05,144
West Hartford,2020-06-05,675
West Haven,2020-06-05,1046
Westbrook,2020-06-05,28
Weston,2020-06-05,63
Westport,2020-06-05,296
Wethersfield,2020-06-05,250
Willington,2020-06-05,13
Wilton,2020-06-05,205
Winchester,2020-06-05,49
Windham,2020-06-05,201
Windsor,2020-06-05,560
Windsor Locks,2020-06-05,116
Wolcott,2020-06-05,102
Woodbridge,2020-06-05,144
Woodbury,2020-06-05,45
Woodstock,2020-06-05,13
Andover,2020-06-06,9
Ansonia,2020-06-06,268
Ashford,2020-06-06,15
Avon,2020-06-06,124
Barkhamsted,2020-06-06,25
Beacon Falls,2020-06-06,49
Berlin,2020-06-06,155
Bethany,2020-06-06,34
Bethel,2020-06-06,248
Bethlehem,2020-06-06,12
Bloomfield,2020-06-06,489
Bolton,2020-06-06,21
Bozrah,2020-06-06,7
Branford,2020-06-06,332
Bridgeport,2020-06-06,3522
Bridgewater,2020-06-06,8
Bristol,2020-06-06,576
Brookfield,2020-06-06,156
Brooklyn,2020-06-06,23
Burlington,2020-06-06,24
Canaan,2020-06-06,0
Canterbury,2020-06-06,14
Canton,2020-06-06,92
Chaplin,2020-06-06,3
Cheshire,2020-06-06,190
Chester,2020-06-06,45
Clinton,2020-06-06,54
Colchester,2020-06-06,37
Colebrook,2020-06-06,3
Columbia,2020-06-06,23
Cornwall,2020-06-06,6
Coventry,2020-06-06,41
Cromwell,2020-06-06,123
Danbury,2020-06-06,1852
Darien,2020-06-06,204
Deep River,2020-06-06,14
Derby,2020-06-06,163
Durham,2020-06-06,34
East Granby,2020-06-06,9
East Haddam,2020-06-06,18
East Hampton,2020-06-06,44
East Hartford,2020-06-06,824
East Haven,2020-06-06,401
East Lyme,2020-06-06,145
East Windsor,2020-06-06,157
Eastford,2020-06-06,8
Easton,2020-06-06,31
Ellington,2020-06-06,62
Enfield,2020-06-06,436
Essex,2020-06-06,25
Fairfield,2020-06-06,624
Farmington,2020-06-06,195
Franklin,2020-06-06,5
Glastonbury,2020-06-06,281
Goshen,2020-06-06,8
Granby,2020-06-06,20
Greenwich,2020-06-06,802
Griswold,2020-06-06,29
Groton,2020-06-06,95
Guilford,2020-06-06,98
Haddam,2020-06-06,30
Hamden,2020-06-06,983
Hampton,2020-06-06,2
Hartford,2020-06-06,2420
Hartland,2020-06-06,6
Harwinton,2020-06-06,28
Hebron,2020-06-06,26
Kent,2020-06-06,8
Killingly,2020-06-06,29
Killingworth,2020-06-06,14
Lebanon,2020-06-06,23
Ledyard,2020-06-06,21
Lisbon,2020-06-06,9
Litchfield,2020-06-06,35
Lyme,2020-06-06,2
Madison,2020-06-06,139
Manchester,2020-06-06,659
Mansfield,2020-06-06,30
Marlborough,2020-06-06,85
Meriden,2020-06-06,824
Middlebury,2020-06-06,44
Middlefield,2020-06-06,17
Middletown,2020-06-06,580
Milford,2020-06-06,643
Monroe,2020-06-06,106
Montville,2020-06-06,255
Morris,2020-06-06,14
Naugatuck,2020-06-06,380
New Britain,2020-06-06,994
New Canaan,2020-06-06,172
New Fairfield,2020-06-06,109
New Hartford,2020-06-06,24
New Haven,2020-06-06,2586
New London,2020-06-06,141
New Milford,2020-06-06,275
Newington,2020-06-06,384
Newtown,2020-06-06,225
Norfolk,2020-06-06,12
North Branford,2020-06-06,83
North Canaan,2020-06-06,6
North Haven,2020-06-06,253
North Stonington,2020-06-06,13
Norwalk,2020-06-06,2033
Norwich,2020-06-06,95
Old Lyme,2020-06-06,19
Old Saybrook,2020-06-06,92
Orange,2020-06-06,116
